Account_ID,Company,Coverage Type,State,Zip Code,3 digit Zip,Species,Age,Breed,Billing,Gender,Deductible,Reimbursement,Annual Limit,Multipolicies,Multipet2,Multipet3,Military,LM Price,Safeco Price,Priority Code
998767,LM,Accident & Illness & Wellness,PA,18518,All,Dog,11,Mixed Breed,Monthly,Male,250,0.9,15000,false,false,false,false,150.54,,
998831,LM,Accident & Illness & Wellness,GA,30305,303,Dog,0,Pembroke Welsh Corgi,Monthly,Male,1000,0.8,10000,false,false,false,false,61.53,,Fond
998842,LM,Accident & Illness,PA,19128,All,Dog,2,Yorkshire Terrier,Monthly,Female,500,0.9,10000,true,false,false,false,46.51,,LMLIFEMART
998859,LM,Accident & Illness,MA,02129,All,Dog,3,"Bulldog, French",Monthly,Female,250,0.8,10000,false,false,false,false,85.23,,
998878,LM,Accident & Illness,NE,68105,681,Dog,0,Mixed Breed,Monthly,Female,500,0.8,10000,false,false,false,false,46.14,,
998993,LM,Accident & Illness,NC,27540,All,Dog,8,Labrador Retriever,Monthly,Male,500,1,15000,true,false,false,false,87.08,,PDUNCHEALTH
999118,LM,Accident Only,WA,98115,981,Dog,2,Patterdale Terrier,Monthly,Male,250,0.9,15000,true,false,false,false,39.57,,
999179,LM,Accident Only,WA,98102,981,Cat,0,Domestic Longhair,Monthly,Male,250,0.8,10000,true,false,false,false,68.54,,
999420,LM,Accident & Illness & Wellness,VA,22192,221,Dog,10,Miniature Schnauzer,Monthly,0,500,0.7,10000,true,false,false,false,85.95,,
999855,LM,Accident Only,FL,32780,327,Dog,0,West Highland White Terrier,Monthly,Male,500,0.8,10000,false,false,false,false,35.92,,
999920,LM,Accident & Illness,VA,23325,233,Dog,2,Miniature Schnauzer,Monthly,Male,250,0.8,10000,true,false,false,false,51.89,,
999945,LM,Accident Only,FL,32819,328,Dog,3,Doberman Pinscher,Monthly,Female,500,0.9,15000,false,false,false,false,47.9,,
999995,LM,Accident & Illness & Wellness,DC,20010,All,Cat,0,Russian Blue,Monthly,Male,500,0.8,10000,true,false,false,true,45.01,,
923843,LM,Accident & Illness & Wellness,VA,23112,231,Dog,1,Yorkshire Terrier,Monthly,Male,500,0.9,10000,true,false,false,false,72.85,,PDLIBERTY
990331,LM,Accident Only,PA,19132,All,Cat,8,Tabby,Monthly,Female,250,0.8,5000,false,false,false,false,9.67,,fellowesbrands
990249,LM,Accident & Illness & Wellness,TX,76179,761,Dog,0,"Bulldog, French",Monthly,Female,500,0.8,10000,false,false,false,false,75.16,,centerforfamilyservices
890510,LM,Accident & Illness & Wellness,OR,97487,974,Dog,4,Mixed Breed,Monthly,Female,250,0.8,10000,true,false,false,false,89.25,,PDLIBERTY
978914,LM,Accident & Illness & Wellness,NC,28384,All,Dog,1,Staffordshire Bull Terrier,Monthly,Female,250,0.8,10000,false,false,false,false,97.71,,PDUNCHEALTH
990558,LM,Accident & Illness,TX,76051,760,Dog,2,"Bulldog, French",Monthly,Female,500,0.8,10000,true,true,false,false,47.54,,pefmbp
990559,LM,Accident & Illness,TX,76051,760,Dog,2,"Bulldog, French",Monthly,Male,500,0.8,10000,true,true,false,false,47.54,,pefmbp
892966,LM,Accident Only,TX,78752,787,Cat,2,Domestic Short-Haired,Monthly,Male,500,0.8,10000,true,false,false,false,6.33,,
991049,LM,Accident Only,PA,17201,All,Dog,5,St. Bernard,Monthly,Female,500,0.8,5000,true,false,false,false,16.12,,
730265,LM,Accident & Illness,MA,01770,All,Dog,1,Golden Retriever,Monthly,Female,500,0.8,10000,false,false,false,false,53.73,,
832552,LM,Accident Only,WA,98033,980,Dog,2,Mixed (Medium 31-50 Lbs.) X,Monthly,Male,250,0.9,10000,false,false,false,false,13.99,,SeattleGenetics
952231,LM,Accident Only,FL,33604,336,Dog,3,Mixed (Toy 0-10 Lbs),Monthly,Male,500,0.8,5000,false,true,false,false,49.32,,
952232,LM,Accident Only,FL,33604,336,Dog,11,Yorkshire Terrier,Monthly,Male,500,0.8,5000,false,true,false,false,83.4,,
952233,LM,Accident Only,FL,33604,336,Cat,0,Mixed- Short Hair,Monthly,Female,500,0.8,5000,false,true,false,false,22.29,,
730323,LM,Accident & Illness & Wellness,MA,01929,All,Dog,1,Mixed Breed,Monthly,Male,500,0.8,10000,true,false,false,false,76.44,,
991205,LM,Accident & Illness & Wellness,TX,78245,782,Dog,9,Boston Terrier,Monthly,Male,500,0.8,10000,true,true,false,false,67.74,,
991206,LM,Accident Only,TX,78245,782,Dog,1,Mixed Breed,Monthly,Male,500,0.8,10000,true,true,false,false,13.41,,
910949,LM,Accident & Illness & Wellness,DE,19709,All,Dog,0,Yorkipoo,Monthly,Male,250,0.9,5000,true,false,false,false,97.91,,
756530,LM,Accident & Illness,KY,40245,All,Dog,1,Labrador Mix,Monthly,Male,500,1,5000,true,false,false,false,38.22,,PDLIBERTY
743911,LM,Accident & Illness & Wellness,TX,78759,787,Dog,6,German Shepherd Dog,Monthly,Male,500,0.9,10000,false,false,false,false,75.76,,
938160,LM,Accident Only,FL,33578,335,Dog,2,Mixed (Toy 0-10 Lbs),Monthly,Male,250,0.8,5000,false,false,false,false,7.06,,
912465,LM,Accident Only,MA,01432,All,Dog,11,"Poodle, Standard",Monthly,Female,500,0.8,10000,true,false,false,false,20.87,,
746362,LM,Accident & Illness & Wellness,MA,01960,All,Dog,3,Morkie,Monthly,0,500,0.8,10000,true,false,false,false,73.12,,
795644,LM,Accident & Illness,CA,95691,956,Dog,1,"Bulldog, French",Monthly,Female,500,0.9,10000,true,false,false,false,62.88,,
977147,LM,Accident & Illness,TX,79936,799,Dog,9,Yorkshire Terrier,Monthly,Male,250,0.8,10000,false,true,false,false,68.81,,PDLIBERTY
977148,LM,Accident & Illness,TX,79936,799,Dog,3,Mixed Breed,Monthly,Male,250,0.8,10000,false,true,false,false,52.71,,PDLIBERTY
747219,LM,Accident & Illness,VA,22033,220,Dog,1,Cane Corso,Monthly,Female,500,0.9,10000,true,false,false,false,65.4,,
966659,LM,Accident & Illness & Wellness,WI,53224,532,Dog,9,Labrador Retriever,Monthly,Female,500,0.8,10000,true,false,false,false,123.69,,
896793,LM,Accident & Illness,MA,01867,All,Dog,1,Yorkshire Terrier,Monthly,Male,250,0.7,5000,true,true,false,false,43.18,,
896794,LM,Accident & Illness,MA,01867,All,Dog,1,Yorkshire Terrier,Monthly,Male,250,0.7,5000,true,true,false,false,43.18,,
984779,LM,Accident Only,FL,34772,347,Dog,0,Mixed (Large 51-110 Lbs.),Monthly,Male,500,0.8,10000,false,false,false,false,68.67,,
730874,LM,Accident & Illness & Wellness,IA,51501,All,Dog,5,Chihuahua,Monthly,Female,250,0.9,5000,false,true,false,false,89.91,,
730875,LM,Accident & Illness & Wellness,IA,51501,All,Dog,1,Australian Shepherd,Monthly,Male,250,0.9,5000,false,true,false,false,81.85,,
973010,LM,Accident Only,WA,98125,981,Dog,3,Siberian Husky,Monthly,Female,500,0.8,10000,true,false,false,false,17.04,,
978121,LM,Accident & Illness & Wellness,DE,19709,All,Dog,2,Mixed Breed,Monthly,Male,250,0.7,5000,true,false,false,false,70.86,,PDLIBERTY
995905,LM,Accident Only,NH,03031,All,Dog,1,Labrador Retriever,Monthly,Male,500,0.9,15000,false,false,false,false,22.11,,
785487,LM,Accident & Illness,VA,22046,220,Dog,3,Golden Retriever,Monthly,Female,500,0.8,10000,true,false,false,false,51.02,,
904892,LM,Accident & Illness & Wellness,KY,42420,All,Dog,1,Manchester Terrier,Monthly,Female,500,0.8,5000,true,false,false,false,73.06,,
959090,LM,Accident Only,TX,75228,752,Dog,7,Morkie,Monthly,Male,500,0.8,10000,false,false,false,false,19.19,,
941570,LM,Accident & Illness,MI,48532,485,Dog,0,Yorkshire Terrier,Monthly,Male,500,0.8,10000,true,false,false,false,43.63,,
747158,LM,Accident & Illness,MS,39111,391,Dog,2,Miniature Schnauzer,Monthly,Male,500,0.9,5000,true,false,false,false,46.98,,
870685,LM,Accident & Illness,MN,55374,553,Dog,4,Mixed Breed,Monthly,Male,500,0.8,10000,true,false,false,false,36.63,,PDLIBERTY
992425,LM,Accident Only,NV,89509,895,Dog,14,"Poodle, Standard",Monthly,Female,500,0.8,5000,true,false,false,true,17.19,,
959030,LM,Accident & Illness & Wellness,TX,78244,782,Dog,9,Shih Tzu,Monthly,Female,500,0.7,5000,false,false,false,false,66.36,,
997840,LM,Accident Only,SC,29072,290,Cat,10,American Short-Haired,Monthly,Female,500,0.9,10000,true,false,false,false,16.38,,
682836,LM,Accident & Illness,NC,28211,All,Dog,2,German Shepherd Dog,Monthly,Male,250,0.9,10000,false,false,false,false,72.36,,
983260,LM,Accident & Illness,HI,96825,All,Dog,0,"Bulldog, English",Monthly,Male,250,0.9,10000,true,false,false,false,86.67,,
769878,LM,Accident Only,MA,01960,All,Dog,1,Australian Shepherd,Monthly,Female,500,0.8,10000,true,false,false,false,20.87,,
961013,LM,Accident Only,FL,33470,334,Dog,3,Maltese,Monthly,Female,500,0.9,10000,false,false,false,false,9.25,,
963593,LM,Accident Only,PA,19475,All,Dog,0,Labrador Mix,Monthly,Male,250,0.9,10000,true,false,false,false,26.27,,
724085,LM,Accident Only,WI,53222,532,Dog,5,Labrador Mix,Monthly,Female,500,0.7,5000,true,false,false,false,14.65,,PDLIBERTY
916153,LM,Accident Only,TX,78665,786,Dog,7,Labrador Mix,Monthly,Female,250,0.9,5000,true,true,false,false,15.59,,PDLIBERTY
916154,LM,Accident Only,TX,78665,786,Dog,1,Mixed Breed,Monthly,Female,250,0.9,5000,true,true,false,false,15.59,,PDLIBERTY
916155,LM,Accident Only,TX,78665,786,Cat,2,Siberian,Monthly,Male,250,0.9,5000,true,true,false,false,7.85,,PDLIBERTY
881980,LM,Accident & Illness,RI,02878,All,Cat,13,Domestic Long-Haired,Monthly,Female,1000,0.8,5000,true,true,false,false,25.96,,
881981,LM,Accident & Illness,RI,02878,All,Dog,7,Chihuahua,Monthly,Male,1000,0.8,5000,true,true,false,false,24.75,,
881982,LM,Accident Only,RI,02878,All,Dog,2,Maltese,Monthly,Female,1000,0.8,5000,true,true,false,false,8.24,,
881983,LM,Accident Only,RI,02878,All,Dog,2,Cavalier King Charles Spaniel,Monthly,Female,1000,0.8,5000,true,true,false,false,8.24,,
893510,LM,Accident & Illness,NM,87508,875,Dog,5,Mixed Breed,Monthly,Female,250,0.9,10000,true,false,false,true,76.97,,
801866,LM,Accident & Illness,MA,02136,All,Dog,1,Mixed Breed,Monthly,Male,500,0.8,10000,true,false,false,false,44.25,,
994325,LM,Accident Only,UT,84084,All,Dog,3,Labrador Retriever,Monthly,Female,500,0.8,5000,true,false,false,false,17.93,,
898841,LM,Accident Only,CA,90232,902,Dog,10,Mixed Breed,Monthly,Female,500,0.8,10000,true,false,false,false,24.99,,
776693,LM,Accident Only,TN,37042,370,Dog,7,German Shepherd Dog,Monthly,Female,500,0.8,10000,true,false,false,true,17.09,,
717522,LM,Accident Only,TX,78610,786,Dog,2,Dachshund,Monthly,Female,500,0.8,10000,true,true,false,false,13,,PDLIBERTY
717524,LM,Accident Only,TX,78610,786,Dog,8,Labrador Retriever,Monthly,Male,500,0.8,10000,true,true,false,false,13,,PDLIBERTY
930914,LM,Accident & Illness & Wellness,SC,29607,296,Dog,7,Beagle,Monthly,Male,500,0.8,10000,false,false,false,false,92.97,,PDUNCHEALTH
973000,LM,Accident & Illness,GA,30248,302,Dog,0,Shih Tzu,Monthly,Female,1000,0.9,15000,true,false,false,false,29.37,,
743873,LM,Accident & Illness,WI,53022,530,Dog,2,Mixed Breed,Monthly,Female,500,0.8,10000,false,false,false,false,49.11,,
797661,LM,Accident Only,IL,60134,601,Dog,5,Mixed Breed,Monthly,Female,250,0.9,5000,true,false,false,false,26.52,,
749148,LM,Accident & Illness & Wellness,MA,02655,All,Dog,1,Labrador Retriever,Monthly,Male,250,0.9,10000,false,false,false,false,109.28,,
753369,LM,Accident & Illness,MA,02494,All,Dog,1,Golden Retriever,Monthly,Male,1000,0.8,10000,true,false,false,false,33.9,,
913145,LM,Accident & Illness & Wellness,OH,44120,All,Dog,1,Cane Corso,Monthly,Female,500,0.7,15000,true,false,false,false,96,,
749271,LM,Accident & Illness,MN,55418,554,Dog,2,German Shepherd Dog,Monthly,Female,1000,0.9,15000,false,false,false,false,33.22,,PDLIBERTY
767160,LM,Accident & Illness,MN,55418,554,Dog,1,Mixed Breed,Monthly,Male,500,0.9,10000,true,true,false,false,33.88,,
978433,LM,Accident & Illness,CA,92130,921,Dog,12,Labrador Retriever,Monthly,Female,500,0.9,15000,true,false,false,false,168.85,,
996243,LM,Accident Only,PA,19131,All,Dog,11,Havanese,Monthly,Female,500,0.8,10000,true,false,false,false,18.79,,
727918,LM,Accident & Illness,ME,04862,All,Dog,1,Mixed Breed,Monthly,Male,500,0.9,10000,true,false,false,true,36.01,,
877039,LM,Accident & Illness,WI,53204,532,Dog,1,Pug,Monthly,Male,500,0.9,5000,false,false,false,false,57.05,,
933416,LM,Accident & Illness & Wellness,GA,31907,319,Dog,0,German Shepherd Dog,Monthly,Male,500,0.8,10000,true,true,false,false,62.8,,
933423,LM,Accident & Illness & Wellness,GA,31907,319,Cat,2,Snowshoe,Monthly,Female,500,0.7,5000,true,true,false,false,42.42,,
933426,LM,Accident Only,GA,31907,319,Dog,3,Chihuahua,Monthly,0,500,0.7,5000,true,true,false,false,10.99,,
982473,LM,Accident & Illness & Wellness,CA,92203,922,Dog,9,Mixed Breed,Monthly,Female,250,0.8,15000,false,false,false,false,138.35,,
941018,LM,Accident & Illness & Wellness,IN,46060,All,Dog,0,Goldendoodle,Monthly,Female,500,0.9,15000,true,false,false,false,67.67,,PDLIBERTY
840081,LM,Accident & Illness,CA,91942,919,Dog,1,Golden Retriever,Monthly,Male,1000,0.8,15000,false,false,false,false,49.58,,
887885,LM,Accident & Illness,CA,92021,920,Dog,3,Labrador Retriever,Monthly,Male,1000,0.8,15000,true,true,false,false,50.21,,
887886,LM,Accident & Illness,CA,92021,920,Dog,3,German Shepherd Dog,Monthly,Female,1000,0.8,15000,true,true,false,false,52.97,,
986594,LM,Accident Only,FL,33172,331,Dog,7,Shih Tzu,Monthly,Male,500,0.8,5000,false,true,false,false,51.64,,
986595,LM,Accident Only,FL,33172,331,Dog,0,Mixed (Toy 0-10 Lbs),Monthly,Male,500,0.8,5000,false,true,false,false,42.23,,
908157,LM,Accident Only,IL,60628,606,Dog,1,Shih Tzu,Monthly,Male,250,0.8,10000,true,false,false,false,27.83,,
937563,LM,Accident & Illness,MA,01748,All,Dog,0,Goldendoodle,Monthly,Male,500,0.9,10000,true,false,false,false,53.73,,
910690,LM,Accident & Illness,NE,68102,681,Cat,2,Turkish Van,Monthly,0,500,0.7,5000,true,false,false,false,21.58,,
980985,LM,Accident & Illness,PA,16102,All,Dog,0,Shih-Poo,Monthly,Female,500,0.8,10000,true,false,false,false,39.24,,PDLIBERTY
879563,LM,Accident Only,AZ,85035,All,Cat,3,Mixed Breed,Monthly,Male,1000,0.7,5000,true,false,false,false,6,,
913165,LM,Accident & Illness,DC,20002,All,Dog,5,Yorkshire Terrier,Monthly,Male,500,1,10000,true,false,false,false,54.75,,
884888,LM,Accident & Illness,NC,27526,All,Cat,1,Domestic Short-Haired,Monthly,Male,500,0.8,10000,false,false,false,false,28.63,,PDUNCHEALTH
973535,LM,Accident & Illness,UT,84106,All,Cat,9,Mixed Breed,Monthly,Male,500,0.8,10000,true,true,false,false,36.77,,
973536,LM,Accident & Illness,UT,84106,All,Cat,4,Mixed Breed,Monthly,Female,500,0.8,10000,true,true,false,false,24.9,,
806414,LM,Accident & Illness & Wellness,WI,54401,544,Dog,1,Boxer,Monthly,Male,250,0.9,5000,true,false,false,false,100.79,,
701971,LM,Accident & Illness & Wellness,MD,20744,207,Dog,2,Mixed Breed,Monthly,Male,500,0.8,10000,true,false,false,false,69.92,,
763358,LM,Accident & Illness & Wellness,PA,19148,All,Dog,1,Mixed Breed,Monthly,Female,250,0.9,10000,true,false,false,false,81.1,,
975137,LM,Accident Only,AZ,85730,All,Dog,6,Basset Hound,Monthly,Female,500,0.7,5000,true,false,false,false,16.89,,
937171,LM,Accident & Illness,CA,94134,941,Dog,1,"Bulldog, French",Monthly,Male,250,0.8,10000,true,true,false,false,78.53,,
937172,LM,Accident & Illness,CA,94134,941,Dog,0,"Bulldog, French",Monthly,Female,250,0.8,10000,true,true,false,false,74.29,,
985736,LM,Accident Only,PA,19026,All,Cat,7,Domestic Short-Haired,Monthly,Female,250,0.9,5000,true,false,false,false,11.33,,
952472,LM,Accident & Illness & Wellness,PA,19038,All,Dog,0,Mixed Breed,Monthly,Female,500,0.8,10000,true,false,false,false,61.76,,PDLIBERTY
892270,LM,Accident Only,AZ,85138,All,Dog,15,Labrador Mix,Monthly,Female,500,0.8,10000,true,true,false,false,19.27,,
892271,LM,Accident Only,AZ,85138,All,Dog,5,Labrador Mix,Monthly,Male,500,0.8,10000,true,true,false,false,19.27,,
839299,LM,Accident Only,CO,80301,803,Dog,2,Mixed Breed,Monthly,Male,500,0.9,10000,false,false,false,false,25.78,,
971041,LM,Accident Only,TX,77083,770,Dog,10,Miniature Schnauzer,Monthly,0,500,0.9,15000,true,true,false,false,21.22,,
971042,LM,Accident Only,TX,77083,770,Cat,12,Domestic Short-Haired,Monthly,Female,500,0.9,15000,true,true,false,false,8.97,,
738870,LM,Accident & Illness,NH,03048,All,Dog,1,Goldendoodle,Monthly,Female,500,0.8,10000,true,false,false,false,39.59,,
962357,LM,Accident & Illness,OH,43205,All,Dog,3,Golden Retriever,Monthly,Male,250,0.9,15000,false,false,false,false,88.64,,
962941,LM,Accident & Illness & Wellness,PA,19406,All,Cat,0,Scottish Fold,Monthly,Female,500,0.8,10000,false,false,false,false,44.03,,Perkspot
911478,LM,Accident Only,NC,27030,All,Dog,20,Great Pyrenees,Monthly,Female,500,0.8,10000,true,false,false,false,19.6,,
976964,LM,Accident & Illness,PA,17509,All,Dog,5,Labrador Retriever,Monthly,Male,500,0.8,15000,true,false,false,false,56.79,,
985209,LM,Accident Only,TX,78253,782,Dog,4,Cocker Spaniel,Monthly,Male,500,0.8,5000,true,true,false,false,11.51,,
985210,LM,Accident Only,TX,78253,782,Dog,1,Cocker Spaniel,Monthly,Male,500,0.8,5000,true,true,false,false,11.51,,
953040,LM,Accident & Illness,MA,01950,All,Dog,6,Golden Retriever,Monthly,Male,500,0.8,10000,true,true,false,false,57.18,,PDLIBERTY
953041,LM,Accident & Illness,MA,01950,All,Dog,1,Mixed Breed,Monthly,Male,500,0.8,10000,true,true,false,false,41.21,,PDLIBERTY
960157,LM,Accident & Illness,PA,19114,All,Dog,4,Mixed Breed,Monthly,Female,250,0.7,5000,true,false,false,false,48.87,,
901874,LM,Accident & Illness,KY,40504,All,Cat,4,Bengalese,Monthly,Female,500,0.9,5000,false,false,false,false,31.67,,
940039,LM,Accident & Illness & Wellness,NV,89015,890,Dog,0,Rottweiler,Monthly,Male,500,0.9,10000,true,true,false,false,80.2,,
940040,LM,Accident & Illness,NV,89015,890,Dog,0,Doberman Pinscher,Monthly,Male,500,0.7,10000,true,true,false,false,47.77,,
996326,LM,Accident & Illness & Wellness,TX,76114,761,Dog,3,Mixed Breed,Monthly,Female,500,0.8,5000,false,false,false,false,69.06,,
861085,LM,Accident Only,FL,34275,342,Dog,10,Basset Hound,Monthly,Female,500,0.9,10000,false,false,false,true,97.64,,
923553,LM,Accident & Illness & Wellness,LA,70448,704,Dog,0,"Bulldog, French",Monthly,Female,1000,1,15000,true,true,false,false,60.38,,PDUNCHEALTH
923554,LM,Accident & Illness & Wellness,LA,70448,704,Dog,2,"Bulldog, English",Monthly,Female,1000,1,15000,true,true,false,false,65.59,,PDUNCHEALTH
923555,LM,Accident & Illness & Wellness,LA,70448,704,Dog,2,"Bulldog, French",Monthly,Female,1000,1,15000,true,true,false,false,63.28,,PDUNCHEALTH
872977,LM,Accident & Illness,PA,19147,All,Dog,1,Mixed Breed,Monthly,Female,1000,0.8,10000,false,false,false,false,29.4,,
969565,LM,Accident Only,NC,28054,All,Dog,0,Yorkshire Terrier,Monthly,Female,500,0.8,10000,false,false,false,false,19.6,,PDUNCHEALTH
938130,LM,Accident & Illness & Wellness,VA,23324,233,Dog,0,Dalmatian,Monthly,Male,500,0.8,10000,true,false,false,false,75.62,,
882381,LM,Accident & Illness & Wellness,CA,95678,956,Dog,1,Bull Terrier,Monthly,Male,500,0.9,10000,true,false,false,false,85.38,,
849830,LM,Accident & Illness & Wellness,DE,19709,All,Dog,1,German Shorthaired Pointer,Monthly,Male,250,0.9,10000,true,false,false,false,93.68,,PDLIBERTY
734969,LM,Accident & Illness & Wellness,IN,46601,All,Dog,2,"Bulldog, English",Monthly,Male,500,0.8,10000,false,false,false,false,86.57,,
997667,LM,Accident & Illness,CA,93210,932,Dog,8,Weimaraner,Monthly,Male,500,0.9,15000,false,false,false,false,109.4,,
954337,LM,Accident Only,IN,46060,All,Dog,0,Pembroke Welsh Corgi,Monthly,Female,250,0.9,5000,true,false,false,false,19.42,,
980362,LM,Accident Only,CA,94553,945,Dog,5,Labrador Retriever,Monthly,Male,250,0.9,5000,true,false,false,false,25.17,,Subaru
819776,LM,Accident & Illness & Wellness,ID,83815,All,Cat,1,Maine Coon,Monthly,Male,500,0.9,10000,false,false,false,false,57.01,,kootenaicounty
775717,LM,Accident & Illness,CA,91602,916,Dog,7,Mixed Breed,Monthly,Male,500,0.8,10000,true,false,false,false,68.75,,
756399,LM,Accident & Illness,MO,65807,All,Dog,2,Labrador Retriever,Monthly,Female,1000,0.8,10000,true,false,false,false,28.54,,
982857,LM,Accident & Illness,NC,28203,All,Dog,0,Bernese Mountain Dog,Monthly,Male,250,0.9,15000,false,false,false,false,86.92,,
997577,LM,Accident Only,MA,01247,All,Cat,1,Calico,Monthly,Female,250,0.9,5000,true,false,false,false,12.58,,
690765,LM,Accident & Illness & Wellness,CA,92009,920,Dog,2,English Cocker Spaniel,Monthly,Male,500,0.8,10000,true,false,false,false,87.65,,
963788,LM,Accident Only,TX,75057,750,Dog,7,Chihuahua,Monthly,Female,500,0.8,10000,true,false,false,false,18.23,,
873207,LM,Accident & Illness,IL,60402,604,Dog,1,Mixed Breed,Monthly,Female,500,0.8,10000,true,false,false,false,46.87,,
768183,LM,Accident & Illness & Wellness,VA,20110,201,Dog,4,Pug,Monthly,Male,1000,0.7,5000,false,false,false,false,67.18,,
916164,LM,Accident & Illness & Wellness,KY,40229,All,Dog,5,American Staffordshire Terrier,Monthly,Male,500,0.8,10000,true,true,false,false,95.33,,
916165,LM,Accident & Illness & Wellness,KY,40229,All,Dog,5,American Staffordshire Terrier,Monthly,Male,500,0.8,10000,true,true,false,false,95.33,,
839656,LM,Accident & Illness,MA,01929,All,Dog,4,Australian Cattle Dog,Monthly,Female,500,0.8,15000,false,false,false,false,55.69,,PDLIBERTY
946073,LM,Accident Only,NC,28210,All,Cat,0,Tabby,Monthly,Female,250,0.9,5000,true,true,false,false,10.51,,
946074,LM,Accident Only,NC,28210,All,Cat,0,Tabby,Monthly,Male,250,0.9,5000,true,true,false,false,10.51,,
946075,LM,Accident Only,NC,28210,All,Cat,0,Tabby,Monthly,Male,250,0.9,5000,true,true,false,false,10.51,,
938171,LM,Accident & Illness,CO,80206,802,Dog,2,Labrador Retriever,Monthly,Male,250,0.8,10000,true,false,false,false,65.34,,
890013,LM,Accident Only,FL,33579,335,Cat,1,American Shorthair,Monthly,Female,250,0.8,10000,false,false,false,false,15.58,,
952257,LM,Accident & Illness,GA,30035,300,Dog,7,Siberian Husky,Monthly,Female,500,0.8,10000,true,false,false,true,58.48,,
972896,LM,Accident & Illness & Wellness,MA,01844,All,Dog,0,Bullmastiff,Monthly,Female,250,0.8,15000,false,false,false,false,108.66,,
969246,LM,Accident & Illness & Wellness,CA,95820,958,Dog,0,"Bulldog, French",Monthly,Male,250,0.9,10000,true,false,false,false,113.19,,
992754,LM,Accident Only,CA,90010,900,Dog,5,Chihuahua,Monthly,Female,250,0.8,10000,true,false,false,false,31.46,,
962251,LM,Accident Only,MN,55306,553,Cat,1,Domestic Short-Haired,Monthly,Female,250,0.8,15000,true,true,false,false,9,,
962252,LM,Accident Only,MN,55306,553,Cat,1,Domestic Short-Haired,Monthly,Male,250,0.8,15000,true,true,false,false,9,,
781378,LM,Accident & Illness,MA,01507,All,Cat,2,Domestic Short-Haired,Monthly,Female,500,0.7,5000,true,true,false,false,18.93,,
781379,LM,Accident & Illness,MA,01507,All,Cat,2,Domestic Short-Haired,Monthly,Female,500,0.7,5000,true,true,false,false,18.93,,
791638,LM,Accident & Illness,MA,02035,All,Dog,1,Great Dane,Monthly,Male,500,0.8,10000,true,false,false,false,56.77,,
826863,LM,Accident & Illness,MA,02035,All,Dog,1,Great Dane,Monthly,Male,500,1,10000,true,true,false,false,53.62,,
840491,LM,Accident & Illness,MA,01507,All,Dog,1,Mixed Breed,Monthly,Female,500,1,5000,true,true,false,false,39.64,,
954319,LM,Accident Only,MI,48067,480,Dog,5,Labrador Mix,Monthly,Female,500,0.9,10000,true,false,false,false,22.48,,
973396,LM,Accident & Illness,IL,60202,602,Cat,0,British Short-Haired,Monthly,Female,250,0.9,5000,true,false,false,false,36.14,,
952808,LM,Accident & Illness & Wellness,MI,49024,490,Dog,0,Dachshund,Monthly,Male,500,0.8,10000,true,false,false,false,83.56,,
993710,LM,Accident & Illness & Wellness,IL,60430,604,Dog,9,Chihuahua,Monthly,Female,1000,0.9,5000,true,false,false,false,74.68,,Subaru
750929,LM,Accident & Illness & Wellness,GA,30331,303,Dog,1,American Staffordshire Terrier,Monthly,Male,250,1,5000,true,false,false,false,88.17,,
835665,LM,Accident & Illness,IL,60503,605,Dog,3,Chihuahua,Monthly,Male,500,0.8,10000,false,false,false,true,45.3,,PDLIBERTY
772752,LM,Accident & Illness,PA,19001,All,Dog,6,Cocker Spaniel,Monthly,Female,500,0.8,10000,false,false,false,false,58.7,,
991104,LM,Accident Only,PA,18104,All,Dog,5,Shih Tzu,Monthly,Male,1000,0.7,5000,true,false,false,false,10.08,,
683089,LM,Accident Only,WI,54911,549,Dog,2,Mixed Breed,Monthly,Male,1000,0.8,10000,false,false,false,false,16.85,,
897104,LM,Accident & Illness,VA,24540,245,Dog,1,"Bulldog, French",Monthly,Female,500,0.9,15000,true,false,false,false,49.72,,
816192,LM,Accident & Illness & Wellness,NC,28590,All,Dog,5,Beagle,Monthly,Male,500,0.8,10000,true,false,false,false,81.37,,
977488,LM,Accident Only,NH,03222,All,Dog,1,Shiba Inu,Monthly,Female,500,0.9,5000,true,true,false,false,15.43,,
977489,LM,Accident Only,NH,03222,All,Cat,5,Domestic Short-Haired,Monthly,Male,500,0.9,5000,true,true,false,false,7.78,,
998986,LM,Accident & Illness,CA,92336,923,Dog,1,"Bulldog, English",Monthly,Male,500,0.8,10000,false,false,false,false,54.18,,
895361,LM,Accident & Illness,PA,17584,All,Dog,3,German Shepherd Dog,Monthly,Female,500,0.9,15000,true,false,false,false,60.55,,
944964,LM,Accident & Illness & Wellness,NH,03857,All,Dog,0,Labrador Mix,Monthly,Female,500,0.8,10000,true,false,false,false,67.78,,
952643,LM,Accident Only,PA,19401,All,Cat,7,Calico,Monthly,Female,500,0.8,10000,true,false,false,false,8.64,,
989686,LM,Accident Only,GA,30060,300,Dog,14,Mixed Breed,Monthly,Female,250,0.9,5000,true,true,false,true,20.23,,
972705,LM,Accident Only,ME,04457,All,Dog,3,Mixed Breed,Monthly,Male,500,0.8,10000,true,false,false,false,16.19,,
918833,LM,Accident Only,FL,32792,327,Dog,0,Great Dane,Monthly,Female,250,0.9,10000,false,false,false,false,105.86,,Turner
